Serial,ProductName,Timestamp,branch,delayEstBranchDelay,delayEstFrac,delayEstFracCorr,delayEstFracDeltaInt,delayEstFracStep,delayEstInt,delayEstIntCorr,delayEstTrainingSigEnable,delayEstimationEnable,dohGain,dpGainCtrlType,dpGainLoopEnable,dpTsEnable,dpd,dpdAutoStart,dpdNomPwr,dpdRestartCounter,gainAutoStart,gainStateMachine,ganBoostModeEnable,ganBoostModeState,islastDelEstFracSuccess,linearizationStateMachine,powerBackoff,powerClass,powerLevel,rfPower,runMode,shpAlgRestartCounter,shpAutoStart,shpGanAlgEnabled,shpGanAlgHwCapablility,status,statusBit,torGainBackoff,torIqCompEnable,torSupported,torTemp,trxCtrlVer,txAtt,txAttPeak,txDpdGainDefault,txDpdPma,txPma,txPmb,txTorPmb,dir,boardName,log_type,nodeName,elog_time_e10,elog_id,abn,subId,recoveryAction,desc,torStepBit,tsaDpGainCtrlDeviceType,DpaVddSv,IDpaSv.0,IDpaSv.1,IMpaSv.0,IMpaSv.1,PaVddSv,elog_time_e27,time_diff,LinAlarm,PA Status Pattern 2,Symptoms
CN39457805,Radio 2271 B1,,1,0,14,8192,0,18,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,564,16.1.1,1982,0,40,-1000,-1000,-1000,-61.6461,VIL_0807,BXP_5,elog,LKESW01,4/25/2025 7:15,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29878,83,80,13,3,47886,4/25/2025 7:15,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,23,8142,0,10,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,1,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,11.3771,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,553,16.1.1,1982,0,40,-14.1059,-10.0988,-10.0374,-43.1529,VIL_0807,BXP_5,elog,LKESW01,4/25/2025 7:21,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,84,80,8,2,47871,4/25/2025 7:21,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,23,8142,0,10,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0.764528,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-240,FALSE,TRUE,553,16.1.1,1982,0,40,-18.56,-14.5749,-16.2949,-52.5655,VIL_0807,BXP_5,elog,LKESW01,4/25/2025 7:21,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,84,80,13,3,47886,4/25/2025 7:21,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,10,7955,0,22,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,12,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,-3.49504,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,543,16.1.1,1982,0,40,-25.0915,-21.0362,-20.775,-59.225,VIL_0807,BXP_5,elog,LKESW01,4/30/2025 10:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29968,85,82,7,3,47992,4/30/2025 10:00,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,10,7955,0,22,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,544,16.1.1,1982,0,40,-1000,-1000,-23.4005,-58.2556,VIL_0807,BXP_5,elog,LKESW01,4/30/2025 10:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29945,86,83,12,3,47972,4/30/2025 10:00,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,13,8192,0,19,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,531,16.1.1,1982,0,40,-1000,-1000,-1000,-61.872,VIL_0807,BXP_5,elog,LKESW01,4/30/2025 10:01,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29867,85,82,20,4,47972,4/30/2025 10:01,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,13,8192,0,19,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,531,16.1.1,1982,0,40,-1000,-1000,-1000,-61.872,VIL_0807,BXP_5,elog,LKESW01,4/30/2025 10:01,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29957,25,23,7,3,47937,4/30/2025 10:01,0 days 00:00:05,22,Normal,
CN39457805,Radio 2271 B1,,1,0,24,8154,0,8,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,6,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,3.04122,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,489,16.1.1,1982,0,40,-26.4546,-22.5316,-20.2907,-52.6888,VIL_0807,BXP_5,elog,LKESW01,5/2/2025 7:59,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29855,85,82,28,3,47851,5/2/2025 7:59,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7850,0,15,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,2,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,10.3031,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,487,16.1.1,1982,0,40,-14.8578,-10.8122,-12.9321,-44.2269,VIL_0807,BXP_5,elog,LKESW01,5/2/2025 8:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29867,84,80,10,2,47921,5/2/2025 8:00,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,13,8189,0,20,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,473,16.1.1,1982,0,40,-1000,-1000,-1000,-61.858,VIL_0807,BXP_5,elog,LKESW01,5/2/2025 8:01,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29945,84,81,17,2,47937,5/2/2025 8:01,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,18,8096,0,14,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,1,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,-0.731912,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,474,16.1.1,1982,0,40,-22.601,-18.6432,-19.0756,-55.2619,VIL_0807,BXP_5,elog,LKESW01,5/2/2025 8:01,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,84,80,11,2,47972,5/2/2025 8:01,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,18,8096,0,14,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-240,FALSE,TRUE,475,16.1.1,1982,0,40,-1000,-1000,-1000,-60.1564,VIL_0807,BXP_5,elog,LKESW01,5/2/2025 8:02,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29925,84,80,18,2,48007,5/2/2025 8:02,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,31,7585,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,3,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,-1.8827,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,515,16.1.1,1982,0,40,-22.5439,-18.5706,-19.8096,-57.6127,VIL_0807,BXP_5,elog,LKESW01,5/5/2025 6:55,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29925,86,83,10,2,47851,5/5/2025 6:55,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7585,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,-0.60737,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,515,16.1.1,1982,0,40,-26.38,-22.3776,-20.7726,-55.1374,VIL_0807,BXP_5,elog,LKESW01,5/5/2025 6:56,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29968,86,82,17,2,47851,5/5/2025 6:56,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,19,8120,0,13,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,1,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,-2.84859,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,507,16.1.1,1982,0,40,-32.2554,-28.8512,-20.3487,-58.5786,VIL_0807,BXP_5,elog,LKESW01,5/5/2025 6:57,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29937,86,83,10,2,47886,5/5/2025 6:57,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,19,8120,0,13,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,-0.430174,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,508,16.1.1,1982,0,40,-24.7655,-20.8467,-20.3214,-54.9602,VIL_0807,BXP_5,elog,LKESW01,5/5/2025 6:57,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29968,86,83,18,2,47937,5/5/2025 6:57,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,19,8120,0,13,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,15.869,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-240,FALSE,TRUE,509,16.1.1,1982,0,40,-14.3319,-10.3117,-10.2904,-37.461,VIL_0807,BXP_5,elog,LKESW01,5/5/2025 6:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29886,86,83,27,3,47902,5/5/2025 6:58,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7628,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,37,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,502,16.1.1,1982,0,40,-1000,-1000,-30.6265,-60.2081,VIL_0807,BXP_5,elog,LKESW01,5/10/2025 0:17,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29917,85,81,13,2,47851,5/10/2025 0:17,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7628,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,504,16.1.1,1982,0,40,-1000,-1000,-23.9506,-55.5942,VIL_0807,BXP_5,elog,LKESW01,5/10/2025 0:17,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29957,85,81,20,3,47851,5/10/2025 0:17,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7698,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,5,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,519,16.1.1,1982,0,40,-1000,-1000,-28.9334,-60.8519,VIL_0807,BXP_5,elog,LKESW01,5/10/2025 1:26,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29968,85,82,11,3,47800,5/10/2025 1:26,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7698,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,19.9773,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,520,16.1.1,1982,0,40,-13.7134,-9.6959,-9.7739,-34.5527,VIL_0807,BXP_5,elog,LKESW01,5/10/2025 1:27,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29906,85,81,29,2,47957,5/10/2025 1:27,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7519,0,6,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,1,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,-4.16412,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-240,FALSE,TRUE,521,16.1.1,1982,0,40,-20.1504,-16.1139,-19.0052,-57.4941,VIL_0807,BXP_5,elog,LKESW01,5/10/2025 1:27,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29906,86,82,8,2,47937,5/10/2025 1:27,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7658,0,3,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,7,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,1.87645,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,437,16.1.1,1982,0,40,-30.3898,-26.9196,-20.3227,-53.8535,VIL_0807,BXP_5,elog,LKESW01,5/26/2025 2:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29945,87,83,18,2,47902,5/26/2025 2:00,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,24,8181,0,9,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,10,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,481,16.1.1,1982,0,40,-1000,-1000,-1000,-61.0379,VIL_0807,BXP_5,elog,LKESW01,5/27/2025 2:48,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29937,88,84,10,2,47871,5/27/2025 2:48,0 days 00:00:01,22,Normal,
CN39457805,Radio 2271 B1,,1,0,24,8181,0,9,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,482,16.1.1,1982,0,40,-1000,-1000,-1000,-60.4885,VIL_0807,BXP_5,elog,LKESW01,5/27/2025 2:48,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29957,88,84,17,3,47851,5/27/2025 2:48,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,31,7624,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,3,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,14.5101,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,462,16.1.1,1982,0,40,-18.7718,-14.7652,-11.8209,-41.2199,VIL_0807,BXP_5,elog,LKESW01,5/27/2025 5:32,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29878,88,84,11,3,47957,5/27/2025 5:32,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7507,0,3,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,1,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,14.2841,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,464,16.1.1,1982,0,40,-13.8634,-9.8654,-9.7938,-40.2459,VIL_0807,BXP_5,elog,LKESW01,5/27/2025 5:33,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29937,88,84,9,2,47957,5/27/2025 5:33,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7507,0,3,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,15.3468,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-240,FALSE,TRUE,464,16.1.1,1982,0,40,-13.7422,-9.7579,-9.8491,-37.9832,VIL_0807,BXP_5,elog,LKESW01,5/27/2025 5:33,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,88,83,17,3,47957,5/27/2025 5:33,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7658,0,3,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,2,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,-0.98349,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,516,16.1.1,1982,0,40,-36.5166,-33.5861,-20.5813,-56.7135,VIL_0807,BXP_5,elog,LKESW01,6/7/2025 1:39,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,88,84,12,3,47851,6/7/2025 1:39,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7658,0,3,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,2.22388,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,517,16.1.1,1982,0,40,-25.8918,-21.9821,-20.269,-52.3061,VIL_0807,BXP_5,elog,LKESW01,6/7/2025 1:39,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29957,89,85,24,3,47886,6/7/2025 1:39,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7493,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,13,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,-3.95694,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,606,16.1.1,1982,0,40,-24.4863,-20.4108,-23.2619,-59.6869,VIL_0807,BXP_5,elog,LKESW01,6/9/2025 8:59,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29945,87,84,7,3,47851,6/9/2025 8:59,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7493,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,607,16.1.1,1982,0,40,-1000,-1000,-1000,-60.0631,VIL_0807,BXP_5,elog,LKESW01,6/9/2025 8:59,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29925,88,85,13,3,47921,6/9/2025 8:59,0 days 00:00:01,22,Normal,
CN39457805,Radio 2271 B1,,1,0,14,8190,0,18,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,592,16.1.1,1982,0,40,-1000,-1000,-1000,-61.531,VIL_0807,BXP_5,elog,LKESW01,6/9/2025 9:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29945,88,85,22,4,47886,6/9/2025 9:00,0 days 00:00:00,22,Normal,
CN39457805,Radio 2271 B1,,1,0,14,8190,0,18,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,592,16.1.1,1982,0,40,-1000,-1000,-1000,-61.531,VIL_0807,BXP_5,elog,LKESW01,6/9/2025 9:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29925,25,24,6,3,47851,6/9/2025 9:00,0 days 00:00:05,22,Normal,
CN39457805,Radio 2271 B1,,1,0,31,7768,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,2,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0.690817,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-100,FALSE,TRUE,568,16.1.1,1982,0,40,-28.599,-24.7825,-19.3175,-54.0392,VIL_0807,BXP_5,elog,LKESW01,6/9/2025 10:19,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29957,87,84,14,3,47851,6/9/2025 10:19,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7736,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,7,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,421,16.1.1,1982,0,40,-1000,-1000,-20.7791,-58.7915,VIL_0807,BXP_5,elog,LKESW01,6/27/2025 9:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,83,77,7,2,47871,6/27/2025 9:58,0 days 00:00:00,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,31,7736,0,2,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0.429646,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,422,16.1.1,1982,0,40,-20.9597,-16.9775,-17.9096,-54.1004,VIL_0807,BXP_5,elog,LKESW01,6/27/2025 9:58,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29886,83,78,13,3,47800,6/27/2025 9:58,0 days 00:00:01,22,PA abnormal,Tx gain low
CN39457805,Radio 2271 B1,,1,0,14,8191,0,18,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,410,16.1.1,1982,0,40,-1000,-1000,-1000,-62.0483,VIL_0807,BXP_5,elog,LKESW01,6/27/2025 10:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29878,83,78,23,3,47886,6/27/2025 10:00,0 days 00:00:01,22,Normal,
CN39457805,Radio 2271 B1,,1,0,14,8191,0,18,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-850,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,FALSE,ns=stopped,0,40,47.23,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,0,FALSE,TRUE,410,16.1.1,1982,0,40,-1000,-1000,-1000,-62.0483,VIL_0807,BXP_5,elog,LKESW01,6/27/2025 10:00,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,29898,25,23,6,3,47851,6/27/2025 10:00,0 days 00:00:03,22,Normal,
